feature	S1A	S1B	S2A	S2B	S3A	S3B	S4A	S4B	S5A	S5B	S6A	S6B
K00053	5874.64563492063	5812.38560606061	4752.58084415584	5568.47691197691	4696.29523809524	7695.84126984127	10935.030952381	3481.56111111111	5250.84920634921	7525.15912698413	3846.88333333333	7304.15912698413
K00054	4041.56666666667	3430.75	3213.95	2679.47222222222	4055.38055555556	5718.31666666667	7581.875	40390.5444444444	3207.03888888889	2608.29722222222	1910.45833333333	2415.40555555556
K00055	2.66666666666667	8.33333333333333	1.83333333333333	5.83333333333333	0	0	183.6	134	0	2.5	0	0
K00057	7131.4123015873	6600.24696969697	5825.73387445887	7564.5955988456	8593.35357142857	8745.53015873016	17441.405952381	41111.7611111111	7827.16587301587	8302.37579365079	5145.81666666667	8935.92579365079
K00058	2453.42896825397	1638.54696969697	1555.13387445887	2462.54004329004	3305.47301587302	5541.73015873016	28825.730952381	114612.011111111	4035.74920634921	3193.31746031746	2007.09166666667	2338.57579365079
K00059	9456.34404761905	9330.46861471861	7390.00432900433	10150.4453463203	9060.76746031746	10352.3813492063	59155.9476190476	118230.427777778	28786.376984127	17615.0984126984	6688.69166666667	11707.9091269841
K00060	10.9880952380952	6.02142857142857	0	6.66666666666667	1.24444444444444	5.74642857142857	550	0	34.5833333333333	0.982142857142857	0	1.33333333333333
K00064	0.666666666666667	0.727272727272727	4.72727272727273	2.65151515151515	0	0	6372.6	37461	140.666666666667	912.333333333333	0	0
K00065	13.4595238095238	6.59285714285714	0	0.833333333333333	0	4.06785714285714	1743.6	0	935.55	1041.14761904762	0	0
K00066	1.21666666666667	0.6	0	0.833333333333333	0.4	1.95	0	0	2998.5	1121.58333333333	0	0
K00067	6520.04166666667	6118.0803030303	5102.6803030303	6726.38131313131	6564.96666666667	7041.51666666667	16738.9916666667	41158.5361111111	10222.7888888889	8717.69722222222	3448.10833333333	7285.87222222222
K00068	128.225	123.358333333333	49.5	310.25	296.55	255.2	797.841666666667	18.0666666666667	88.3166666666667	380.825	253.575	411.666666666667
K00073	4	4	6	1.25	9.375	1.25	41.175	0	1	0.625	1.125	4.25
K00074	518.211111111111	506.280303030303	416.380303030303	391.964646464646	303.277777777778	296.758333333333	13308.45	75311.4166666667	4364.80555555556	864.333333333333	453.1	687.6
K00075	6634.63452380952	6351.44393939394	5331.59751082251	7281.33802308802	7390.0619047619	8609.08571428571	17216.2642857143	41046.6611111111	7794.61031746032	8592.91746031746	4973.69166666667	8658.67579365079
K00076	18.4444444444444	13.1666666666667	3.66666666666667	28.0555555555556	1	1	0	33	2100.08888888889	96.7333333333333	9	20.6666666666667
K00077	4601.57976190476	3745.90703463203	3088.20227272727	3227.95707070707	5153.91388888889	2557.41865079365	10514.8333333333	1838.85277777778	4915.57222222222	4081.0626984127	1591.125	2306.17222222222
K00086	2.66666666666667	8.33333333333333	1.83333333333333	5.83333333333333	0	0	80.6	0	0	0	0	0
K00087	1	0.25	0	0	0	0.375	0	0	29.25	0	0	0
K00088	8396.36785714286	8462.2803030303	7082.16720779221	9198.26226551227	8402.6869047619	9088.10238095238	17572.5892857143	41616.9944444444	9102.67698412699	9963.39246031746	5790.2	9823.12579365079
K00090	7.53809523809524	2.43506493506493	0.363636363636364	1.74242424242424	0.444444444444444	2.87142857142857	8626.16666666667	1.16666666666667	3057	1125.06547619048	0	1.33333333333333
K00091	10.0166666666667	6.8	16	5.83333333333333	6.8	14.2	11936.6	74932.825	498.966666666667	960.058333333333	15.075	3
K00094	0	0	0	0	0	0	0	0	0	0	25	9
K00096	4.25	1.75	1.625	0	2.06944444444444	10.625	0	29.25	2.5	0	4.5	5.45833333333333
K00097	244.315873015873	183.029761904762	89.5	1739.72222222222	1471.25	786.496428571429	15518.9166666667	37548.1666666667	4756.13888888889	3110.44047619048	634.375	3517.75
K00098	153.955555555556	139.466666666667	50.9333333333333	331.444444444444	282.066666666667	244.333333333333	1048.2	58.4	90.8444444444444	389.766666666667	252.8	411.866666666667
K00099	2589.47063492063	2928.98560606061	2124.98084415584	4479.92135642136	3325.01468253968	2878.93571428571	9687.11428571429	714.383333333333	6472.99365079365	5625.14523809524	2589.275	6092.35357142857
K00100	6.25	5.5	2	10	0	2.75	0	4	429.833333333333	96.25	11	25
K00101	597.687301587302	485.683333333333	439.261904761905	1170.43650793651	156.745238095238	260.327380952381	15902.9976190476	37977.6833333333	5331.59365079365	4188.65357142857	963.416666666667	3126.0119047619
K00102	8.11111111111111	5.1969696969697	0.363636363636364	10.6313131313131	0	1	479.6	0	2098.75555555556	82.4	0	0
K00104	50.0944444444444	50.1969696969697	27.8386363636364	71.020202020202	12.6194444444444	32.6305555555556	789.7	262.216666666667	2131.13888888889	163.1	65.2666666666667	97.475
K00105	1074.325	792.191666666667	1053.41666666667	960.666666666667	1575.58333333333	512.508333333333	478.383333333333	199.491666666667	310.483333333333	547.408333333333	588.875	871.625
K00108	53.7380952380952	33.1714285714286	9.6	35.75	0.6	9.12142857142857	9183.36666666667	2.96666666666667	10690.4666666667	2962.96547619048	7.8	9.2
K00111	1866.96507936508	2232.4053030303	1908.28387445887	2389.56782106782	1128.91468253968	646.044047619048	16722.2476190476	38160.5	3565.76587301587	3478.82857142857	2087.69166666667	1794.10357142857
K00112	149.738095238095	135.220238095238	139.261904761905	558.214285714286	381.761904761905	381.922619047619	1.71428571428571	25.8333333333333	252.238095238095	652.863095238095	862.958333333333	667.178571428571
K00113	149.738095238095	135.220238095238	139.261904761905	558.214285714286	381.761904761905	381.922619047619	1.71428571428571	25.8333333333333	252.238095238095	652.863095238095	862.958333333333	667.178571428571
K00114	6.26666666666667	3	0	6.66666666666667	0	1.6	0	0	694.933333333333	76.2	0	0
K00116	1203.4880952381	1650.2183982684	1691.0053030303	1721.65909090909	727.958333333333	217.604761904762	15076.85	37846.9	8956.98333333333	5365.58214285714	812.383333333333	3412.825
K00117	7.77619047619048	2.64285714285714	0	1.66666666666667	0	2.69285714285714	9400.96666666667	1.16666666666667	5091.03333333333	1207.82261904762	0	0
K00118	0	0	0	0	0	0	30.6666666666667	0	0	0	0	0
K00121	70.1873015873016	39.4136363636364	146.917207792208	723.845598845599	116.909126984127	176.485714285714	9598.13095238095	315.15	4809.87698412698	3114.1369047619	898.033333333333	2968.05357142857
K00123	92.3551587301587	59.7451298701299	156.322510822511	408.50468975469	154.150793650794	225.345238095238	522.055952380952	62.6666666666667	295.376984126984	422.642857142857	1037.20833333333	594.761904761905
K00124	60.7956349206349	37.4583333333333	98.0952380952381	274.186507936508	93.7202380952381	150.244047619048	451.930952380952	55.8333333333333	179.210317460317	276.720238095238	673.666666666667	353.095238095238
K00126	2.44444444444444	1.83333333333333	0	3.05555555555556	0	0	351.8	0	1.22222222222222	0	0	0
K00127	60.7956349206349	37.4583333333333	98.0952380952381	274.186507936508	93.7202380952381	150.244047619048	352.264285714286	55.8333333333333	179.210317460317	276.720238095238	673.666666666667	353.095238095238
K00128	46.3944444444444	40.0242424242424	14.7992424242424	189.949494949495	2.60833333333333	11.1	7874.66666666667	37627.4666666667	6910.15555555556	2354.78333333333	506.666666666667	195.458333333333
K00130	91.5714285714286	106.204761904762	214.933333333333	86.1666666666667	8.84444444444444	36.9214285714286	115.466666666667	197.133333333333	5460.23333333333	1298.16547619048	29.8	70.5333333333333
K00131	2097.15555555556	1373.49696969697	1661.81363636364	760.520202020202	2005.17222222222	4805.28333333333	635.6	1942.23611111111	1450.75	2712.49722222222	1211.625	1533.98888888889
K00133	6600.36785714286	6298.67727272727	5300.58084415584	7106.92135642136	7378.42023809524	8600.00238095238	17660.3892857143	41021.9277777778	7543.81031746032	8042.59246031746	4418.13333333333	8442.65912698413
K00134	8826.72261904762	8625.4487012987	7603.48917748918	9672.50468975469	9370.11468253968	9034.88214285714	26449.0142857143	41583.3111111111	13776.7603174603	12617.6662698413	6006.425	12461.4174603175
K00135	2243.80476190476	2324.73506493506	2280.56363636364	2425.99242424242	1985.47777777778	448.865873015873	18555.8166666667	38246.6166666667	9194.78333333333	4988.79880952381	1052.13333333333	3826.31666666667
K00137	6.92142857142857	2.67142857142857	0	0	0.4	4.32142857142857	47	0	748.1	77.1821428571429	0	0
K00138	41.6825396825397	28.3547619047619	10.225	20.8888888888889	1.875	9.52142857142857	9082.18333333333	56.5666666666667	3375.17222222222	1170.76547619048	7.8	9.825
K00140	493.13253968254	384.932034632035	87.7272727272727	395.707070707071	38.2444444444444	69.1047619047619	1432.53333333333	316.2	8582.05555555555	3362.14880952381	71.6666666666667	106.333333333333
K00141	0.3	0	0	0	0	0.3	49.6	53.6	344.8	39.1	0	0
K00145	2371.42142857143	1738.38506493506	1399.03863636364	2012.96464646465	2269.99166666667	5937.58531746032	10343.625	2203.93611111111	7143.78888888889	4367.80436507937	1203.8	4195.68888888889
K00146	7.88333333333333	3.25	0	7.5	0	1.925	69	0	940.883333333333	1039.18333333333	0	0
K00147	4707.11785714286	4175.43863636364	3114.63387445887	4255.87337662338	3999.50357142857	7523.66904761905	10838.105952381	3177.76111111111	6031.81031746032	6146.30079365079	3238.84166666667	6528.07579365079
K00148	1.88333333333333	1.7	0	1.66666666666667	0.8	3.35	366.466666666667	0	2998.83333333333	1121.58333333333	0	0
K00151	7.88333333333333	3.85	0	7.5	0.4	3.325	99.6666666666667	0	940.883333333333	1039.18333333333	0	0
K00153	1146	1611.6	1621	1230	703.733333333333	177.733333333333	287.933333333333	309.933333333333	1290	1379.5	545.333333333333	728.333333333333
K00154	2.55	1	0	2.5	0	0.55	17255.6833333333	55.9333333333333	5091.36666666667	1209.98333333333	0	0
K00156	1664.25952380952	2098.50952380952	1569.01666666667	1690.75	1432.33333333333	1627.50119047619	428.933333333333	162.45	4026.9	2628.64761904762	885.383333333333	1617.03333333333
K00158	3716.96666666667	3229.93333333333	2924.66666666667	2571.11111111111	3680.27777777778	4637.05555555556	2338	2408.75	1005.58333333333	2121.5	1697	2256.75
K00161	4706.48333333333	4833.3303030303	4472.18863636364	3767.88131313131	3527.73333333333	5752.11388888889	8442.35833333333	40856.5194444444	2430.00555555556	3695.35555555556	2688.75	2974.36388888889
K00162	5206.81666666667	5088.66363636364	4960.68863636364	4042.88131313131	4740.48333333333	5888.78055555556	8636.775	40873.0194444444	2537.00555555556	3882.60555555556	2881.5	3276.36388888889
K00163	1827.65952380952	2149.21666666667	1904.8619047619	2646.88095238095	1133.74523809524	653.944047619048	9058.66428571429	642.083333333333	8642.95476190476	6247.12023809524	1749.3	4222.9619047619
K00164	1801.3873015873	2128.21363636364	1898.62554112554	2638.01226551227	1134.18968253968	646.694047619048	15643.4642857143	37992.0833333333	6198.46031746032	4952.3869047619	1742.75	4221.34523809524
K00166	7.81666666666667	8.06363636363636	6.98863636363636	2.99242424242424	10.6944444444444	2.925	1328.675	0	2999.5	1122.20833333333	1.125	6.20833333333333
K00167	7.81666666666667	8.06363636363636	6.98863636363636	2.99242424242424	10.6944444444444	2.925	1328.675	0	2999.5	1122.20833333333	1.125	6.20833333333333
K00169	0	0	0	1.66666666666667	3	2.66666666666667	0	0	0	4.5	0	3.66666666666667
K00170	0	0	0	1.66666666666667	3	2.66666666666667	0	0	0	4.5	0	3.66666666666667
K00172	0	0	0	1.66666666666667	3	2.66666666666667	0	0	0	4.5	0	3.66666666666667
K00174	931.458333333333	877.57196969697	204.905303030303	2927.15909090909	3635	2974.29166666667	8.5	134.75	278.083333333333	775.333333333333	1101	2530.45833333333
K00175	931.458333333333	877.57196969697	204.905303030303	2927.15909090909	3635	2974.29166666667	8.5	134.75	278.083333333333	775.333333333333	1101	2530.45833333333
K00176	213.708333333333	169.833333333333	34.6666666666667	1272.5	1452.625	762.166666666667	1.25	76.25	70.5833333333333	267.458333333333	391.625	826.333333333333
K00177	218.958333333333	178.583333333333	34.6666666666667	1273.75	1452.625	762.166666666667	1.25	76.25	77.0833333333333	271.958333333333	391.625	832.833333333333
K00179	11.5833333333333	6	0	15	3	4.91666666666667	0	29.25	440.5	88.75	0	1.66666666666667
K00180	11.5833333333333	6	0	15	3	4.91666666666667	0	29.25	440.5	88.75	0	1.66666666666667
K00184	6	1	5	6.66666666666667	4	2.66666666666667	5948.2	37461	11.25	2.25	1.25	13.9166666666667
K00185	6	1	5	6.66666666666667	4	2.66666666666667	5948.2	37461	11.25	2.25	1.25	13.9166666666667
K00198	537.583333333333	562.083333333333	151.416666666667	579.583333333333	735.75	1472.5	6	62.25	165.333333333333	324.333333333333	395	976.916666666667
K00208	801.27619047619	490.088636363636	683.417207792208	2297.73448773449	2785.35634920635	1061.84682539683	16013.205952381	37602.75	4449.7380952381	2572.97023809524	1495.16666666667	4172.1369047619
K00209	10.8166666666667	14.7	24.45	40.3333333333333	4.15	10.25	77	5.6	934.1	1167.03333333333	63.3	45.85
K00210	9.16666666666667	5	25.875	233.541666666667	10.875	16.75	0.375	20	819.833333333333	861.5	125.125	1328
K00215	6476.45119047619	6160.7303030303	5235.46720779221	6774.62337662338	7095.92023809524	8361.00238095238	17335.9892857143	41007.5944444444	7434.06031746032	7599.84246031746	4125.8	7972.82579365079
K00216	1152.09920634921	1614.2683982684	1621.36363636364	1233.13131313131	703.777777777778	177.904761904762	576.066666666667	309.933333333333	1290.88888888889	1375.98214285714	545.333333333333	727.666666666667
K00219	14.6492063492063	6.65476190476191	0	10.5555555555556	0	3.49642857142857	17227.35	55.9333333333333	3034.30555555556	1128.56547619048	0	0
K00220	8.11111111111111	4.83333333333333	0	9.72222222222222	0	1	8880.71666666667	1.16666666666667	6.55555555555556	2.5	0	0
K00221	0	0.6	0	0	0.4	1.4	0	0	0	0	0	0
K00226	4038.12222222222	3421.25	3192.95	2719.75	4053.54722222222	5718.65	1573.275	2907.86111111111	1087.95	2534.56388888889	1924.125	2464.73888888889
K00228	23.3992063492063	6.65476190476191	3.25	20.5555555555556	1	8.74642857142857	9430.71666666667	3.91666666666667	3038.55555555556	1127.56547619048	7	44.25
K00230	593.654761904762	486.421428571429	126.333333333333	686.666666666667	318.066666666667	302.346428571429	38.6	263.6	122.25	463.982142857143	327.333333333333	524.666666666667
K00231	2453.23333333333	2781.02727272727	1922.53560606061	3592.15151515152	3193.46944444444	2677.04166666667	300.933333333333	568.233333333333	1588.23333333333	2283.26666666667	1507.63333333333	2858.15833333333
K00232	0.3	0.6	0	0	0.4	1.7	62.2666666666667	53.6	344.8	39.1	0	0
K00239	3010.46587301587	3208.77673160173	2081.83863636364	4554.29797979798	3272.96944444444	2829.95476190476	15791.3166666667	38378.75	6298.87222222222	5302.04047619048	1872.00833333333	5710.49166666667
K00240	3015.71587301587	3216.92673160173	2081.83863636364	4555.54797979798	3272.56944444444	2828.55476190476	15821.9833333333	38378.75	6305.37222222222	5306.54047619048	1872.00833333333	5716.99166666667
K00241	3015.71587301587	3216.92673160173	2085.83863636364	4555.54797979798	3272.56944444444	2828.55476190476	21699.3166666667	75839.75	6314.37222222222	5306.54047619048	1872.00833333333	5716.99166666667
K00242	1176.39920634921	1622.25476190476	1676	1704.30555555556	726.483333333333	217.979761904762	9719.4	353.85	5957.55555555556	4225.56547619048	802.583333333333	3426.58333333333
K00243	4774.88055555556	4160.84696969697	3388.5053030303	4540.15909090909	6238.19166666667	7945.125	7487.725	40414.5777777778	4489.7	4122.78888888889	3121.21666666667	4272.03055555556
K00244	2734.57619047619	3047.95833333333	1950.9869047619	2638.2003968254	1700.5869047619	1589.93571428571	807.855952380952	1515.59166666667	1061.37976190476	1692.2369047619	1859.04166666667	1985.82023809524
K00245	46.3095238095238	30.75	96.5952380952381	262.797619047619	89.5952380952381	132.327380952381	0.464285714285714	55.8333333333333	168.904761904762	276.720238095238	666.916666666667	346.178571428571
K00246	46.3095238095238	30.75	96.5952380952381	262.797619047619	89.5952380952381	132.327380952381	0.464285714285714	55.8333333333333	168.904761904762	276.720238095238	666.916666666667	346.178571428571
K00247	35.9761904761905	22.4166666666667	92.9285714285714	244.464285714286	88.5952380952381	132.327380952381	0.464285714285714	22.8333333333333	167.571428571429	262.386904761905	657.916666666667	325.511904761905
K00248	33.0666666666667	61.85	40.85	44.8333333333333	4.1	8.55	69	54.65	955.85	1154.63333333333	90.6	100.1
K00249	44.7277777777778	21.3333333333333	0	50.5555555555556	0	8.95	1270.26666666667	428.8	5325.12222222222	4158.38333333333	0	0
K00252	470.227777777778	433.616666666667	371.916666666667	315.388888888889	295.183333333333	283.366666666667	12497.8166666667	75118.7666666667	3200.20555555556	1435.61666666667	351.5	550.25
K00253	8.66111111111111	4.33333333333333	0	9.72222222222222	0	1.55	9430.71666666667	1.16666666666667	3004.72222222222	1124.08333333333	0	0
K00254	1731.7873015873	2050.78333333333	1872.19523809524	2369.10317460317	854.678571428571	414.560714285714	15628.8642857143	38079.4833333333	6118.86031746032	4596.65357142857	1514.55	3857.2119047619
K00255	0	0	0	0	0	0	15.8	26.8	0	0.5	0	0
K00259	3362.475	3040.87449494949	2498.54671717172	2296.81818181818	2622.42777777778	5024.91388888889	7211.66111111111	40111.1416666667	923.277777777778	2028.95833333333	1542.04166666667	2017.73611111111
K00260	47.7	85.6636363636364	119.12196969697	656.492424242424	31.7638888888889	47.825	1.55	68.6666666666667	1862.1	1974.71666666667	878.816666666667	2881.075
K00261	997.916666666667	913.25	227.75	885.416666666667	771	1531.25	17124.3333333333	228.583333333333	167.333333333333	345	389	990.25
K00262	5093.97976190476	4234.20357142857	3513.52857142857	6490.60317460317	7380.61746031746	7681.82817460317	15888.3392857143	40718.9111111111	6092.26031746032	6417.30198412698	3762.54166666667	7488.85079365079
K00263	6.88333333333333	3.86363636363636	0.988636363636364	8.40909090909091	1.31944444444444	2.675	120	53.6	3003.83333333333	1122.58333333333	0	1.95833333333333
K00265	530.299206349206	548.201731601732	144.363636363636	500.214646464646	740.394444444444	1477.29642857143	10447.5166666667	199.916666666667	3187.30555555556	1378.56547619048	346.2	915.833333333333
K00266	755.174206349206	734.838095238095	187.375	1691.80555555556	2199.76944444444	2245.92142857143	10135.2416666667	193.566666666667	3255.80555555556	1669.56547619048	764.95	1759.70833333333
K00271	0	0	0	0	0	0	31.6	53.6	0	1	0	0
K00274	0.633333333333333	0.727272727272727	0.727272727272727	2.23484848484848	0	0.3	519.266666666667	53.6	410.633333333333	495.266666666667	0	0
K00275	83.9373015873016	56.85	157.928571428571	794.186507936508	112.745238095238	176.577380952381	15691.530952381	37678.2	5667.59365079365	3756.2369047619	957.416666666667	3090.0119047619
K00276	1	0.85	0	0	0.4	1.775	40.4	0	29.25	0	0	0
K00278	777.204761904762	490.193398268398	621.688636363636	1902.74242424242	2689.41944444444	932.888095238095	15601.6	37631.4666666667	4870.86666666667	3352.49047619048	867.775	3850.25833333333
K00281	1656.14920634921	2019.85476190476	1740.875	1917.43055555556	752.008333333333	264.379761904762	6696.05833333333	38041.1833333333	5166.80555555556	3498.06547619048	747.458333333333	2167.33333333333
K00282	195.25	156.738636363636	30.8219696969697	1232.99242424242	1448.81944444444	744.875	458.25	5.66666666666667	192	215.041666666667	821.041666666667	891.041666666667
K00283	195.25	156.738636363636	30.8219696969697	1232.99242424242	1448.81944444444	744.875	458.25	5.66666666666667	192	215.041666666667	821.041666666667	891.041666666667
K00285	70.4880952380952	42.7850649350649	64.3386363636364	500.825757575758	23.6694444444444	43.8714285714286	10687.6666666667	98.5666666666667	9770.51666666667	4059.64880952381	258.05	2675.15833333333
K00286	6370.78452380952	6063.52954545454	5236.72478354978	5789.43398268398	5926.40634920635	7837.91904761905	11582.0642857143	3483.59444444444	9589.17698412699	8265.57579365079	3987.05	7584.65912698413
K00287	7195.94007936508	6724.59696969697	5946.31720779221	7894.04004329004	8627.08690476191	8795.61071428571	17405.430952381	41099.7861111111	7823.1380952381	8300.04246031746	5144.56666666667	8914.96746031746
K00290	242.208333333333	195.916666666667	67.5333333333333	1320.58333333333	1459.10833333333	788.416666666667	450.516666666667	85.3416666666667	114.783333333333	394.216666666667	439.3	852.766666666667
K00294	22	25.8636363636364	10.9886363636364	75.9090909090909	2.76388888888889	5.125	6026.8	37557.85	21.25	60.25	42.25	67.5416666666667
K00297	5473.5123015873	5398.0303030303	4628.40054112554	5921.15115440115	5132.39523809524	6749.6746031746	17280.580952381	40928.1277777778	7182.84920634921	7219.80079365079	3645.775	6804.59246031746
K00298	0	1.41666666666667	0	0	0	0	16.6666666666667	5.75	0	0	0	0
K00299	516.571428571429	402.021428571429	94.6	399.5	38	70.3964285714286	8798.58333333333	263.566666666667	5475.81666666667	1335.16547619048	43.8	70.2
K00301	0	0.6	0	0	0.4	1.4	30.6666666666667	0	0	0	0	0
K00302	20.9611111111111	12.1606060606061	0.727272727272727	25.7070707070707	0.4	5.25	857.266666666667	0	3360.52222222222	1159.68333333333	0	0
K00303	22.9277777777778	12.4333333333333	0	25.9722222222222	0.4	5.55	1079.06666666667	0	3771.82222222222	1653.95	0	0
K00304	21.6277777777778	11.9333333333333	0	24.7222222222222	0.4	5.25	938.066666666667	0	3360.85555555556	1159.68333333333	0	0
K00305	20.9611111111111	11.4333333333333	0	23.8888888888889	0.4	5.25	938.066666666667	0	3360.52222222222	1159.68333333333	0	0
K00311	25.0777777777778	8.83333333333333	53	474.305555555556	22.75	38.3	9525.46666666667	41.9166666666667	4638.30555555556	2849.58333333333	257.25	2692.25
K00313	646.627777777778	674.35	200.641666666667	814.972222222222	1020.80833333333	1711.95833333333	6	32.3166666666667	316.855555555556	683.033333333333	630.266666666667	1340.14166666667
K00315	35.7777777777778	19.3333333333333	0	42.2222222222222	0	6	282.8	0	32.8888888888889	0	0	0
K00316	5.32142857142857	1.82142857142857	0	0	0	1.94642857142857	0	0	29.25	0.982142857142857	0	0
K00317	0.333333333333333	0	0	0.416666666666667	0	0	59	0	65.8333333333333	456.166666666667	0	0
K00318	22.3333333333333	26.3636363636364	11.6136363636364	76.3257575757576	3.63888888888889	6.25	6011.4	37582.2	87.0833333333333	517.416666666667	42.25	68.1666666666667
K00322	12.2047619047619	4.82142857142857	0	7.5	0	3.49642857142857	8853.31666666667	54.7666666666667	940.883333333333	1043.66547619048	0	0
K00324	63.5373015873016	33.55	145.928571428571	720.436507936508	112.545238095238	175.977380952381	18637.0476190476	173.116666666667	8494.31031746032	4327.75357142857	915.166666666667	3023.7619047619
K00325	68.0206349206349	38.45	149.928571428571	729.603174603175	112.145238095238	176.227380952381	9463.53095238095	153.6	5151.01031746032	3167.57023809524	926.166666666667	3054.7619047619
K00329	8.11111111111111	4.83333333333333	2	9.72222222222222	0	1	786.8	2	6.55555555555556	0	0	8
K00330	822.690873015873	650.101731601732	217.988636363636	2363.13131313131	1791.66666666667	1097.95476190476	15419.5166666667	37801.5166666667	4835.97222222222	3533.19047619048	891.875	3943.70833333333
K00331	822.690873015873	650.101731601732	217.988636363636	2363.13131313131	1791.66666666667	1097.95476190476	15419.5166666667	37801.5166666667	4835.97222222222	3533.19047619048	891.875	3943.70833333333
K00332	629.902777777778	503.905303030303	193.488636363636	1178.54797979798	344.166666666667	354.208333333333	6879.35	37800.35	1746.22222222222	2207.5	557	3190.45833333333
K00333	629.902777777778	503.905303030303	193.488636363636	1178.54797979798	344.166666666667	354.208333333333	6879.35	37800.35	1746.22222222222	2207.5	557	3190.45833333333
K00334	637.065873015873	512.988095238095	201.333333333333	1308.05555555556	351.541666666667	342.579761904762	15419.1416666667	37803.1833333333	4925.22222222222	3344.85714285714	1035.04166666667	3312.16666666667
K00335	634.065873015873	508.988095238095	199	1184.72222222222	351.541666666667	342.579761904762	15419.1416666667	37801.5166666667	2681.02222222222	3255.29047619048	556.375	3221.33333333333
K00336	1149.31587301587	1044.2380952381	338.083333333333	1805.55555555556	1076.16666666667	1809.57976190476	15424.2666666667	37822.4333333333	2985.02222222222	3519.83214285714	1386.91666666667	4237.16666666667
K00337	822.690873015873	650.101731601732	217.988636363636	2363.13131313131	1791.66666666667	1097.95476190476	15419.5166666667	37801.5166666667	4835.97222222222	3533.19047619048	891.875	3943.70833333333
K00338	822.690873015873	650.101731601732	217.988636363636	2363.13131313131	1791.66666666667	1097.95476190476	15419.5166666667	37801.5166666667	4835.97222222222	3533.19047619048	891.875	3943.70833333333
K00339	822.690873015873	650.101731601732	217.988636363636	2363.13131313131	1791.66666666667	1097.95476190476	15419.5166666667	37801.5166666667	4835.97222222222	3533.19047619048	891.875	3943.70833333333
K00340	822.690873015873	650.101731601732	217.988636363636	2363.13131313131	1791.66666666667	1097.95476190476	15419.5166666667	37801.5166666667	4835.97222222222	3533.19047619048	891.875	3943.70833333333
K00341	822.690873015873	650.101731601732	219.988636363636	2363.13131313131	1791.66666666667	1097.95476190476	15419.5166666667	37803.5166666667	4835.97222222222	3533.19047619048	891.875	3951.70833333333
K00342	822.690873015873	650.101731601732	217.988636363636	2363.13131313131	1791.66666666667	1097.95476190476	15419.5166666667	37801.5166666667	4835.97222222222	3533.19047619048	891.875	3943.70833333333
K00343	822.690873015873	650.101731601732	217.988636363636	2363.13131313131	1791.66666666667	1097.95476190476	15419.5166666667	37801.5166666667	4835.97222222222	3533.19047619048	891.875	3943.70833333333
K00344	562.799206349206	472.379004329004	293.424242424242	478.699494949495	44.8	97.1464285714286	7327.96666666667	38127.3333333333	6503.10555555556	2866.41547619048	47	96
K00346	261.321428571429	197.220238095238	176.428571428571	1973.63095238095	1559.84523809524	913.755952380952	2.46428571428571	106.833333333333	1880.40476190476	2246.77976190476	1292.29166666667	3835.2619047619
K00347	261.321428571429	197.220238095238	176.428571428571	1973.63095238095	1559.84523809524	913.755952380952	2.46428571428571	106.833333333333	1880.40476190476	2246.77976190476	1292.29166666667	3835.2619047619
K00348	261.321428571429	197.220238095238	176.428571428571	1973.63095238095	1559.84523809524	913.755952380952	2.46428571428571	106.833333333333	1880.40476190476	2246.77976190476	1292.29166666667	3835.2619047619
K00349	261.321428571429	197.220238095238	176.428571428571	1973.63095238095	1559.84523809524	913.755952380952	2.46428571428571	106.833333333333	1880.40476190476	2246.77976190476	1292.29166666667	3835.2619047619
K00350	262.321428571429	197.470238095238	176.428571428571	1973.63095238095	1559.84523809524	914.130952380952	2.46428571428571	106.833333333333	1909.65476190476	2246.77976190476	1292.29166666667	3835.2619047619
K00351	245.321428571429	173.220238095238	171.428571428571	1903.63095238095	1559.84523809524	909.755952380952	2.46428571428571	92.8333333333333	1870.40476190476	2189.77976190476	1251.29166666667	3783.2619047619
K00354	3	6.86363636363636	5.3219696969697	129.242424242424	1.31944444444444	1.125	0	1.66666666666667	154	11.6666666666667	483.666666666667	125.291666666667
K00355	3416.72142857143	3199.23759018759	2326.92171717172	2614.73484848485	3117.49444444444	6270.83531746032	9180.21111111111	2593.21666666667	1802.37777777778	3095.09880952381	1845.2	2506.44444444444
K00356	8.11111111111111	4.83333333333333	2	9.72222222222222	0	1	786.8	2	6.55555555555556	0	0	8
K00360	0	0.6	0	0	0.4	1.4	0	0	0	0	0	0
K00362	1156.85952380952	1615.35649350649	1623.36363636364	1231.74242424242	704.622222222222	181.80119047619	9240.73333333333	313.1	2225.55	2418.64761904762	545.333333333333	737
K00363	1152.5380952381	1613.78506493506	1623.36363636364	1231.74242424242	704.177777777778	180.229761904762	632.816666666667	311.933333333333	2225.55	2415.16547619048	545.333333333333	735.666666666667
K00364	3338.7380952381	3305.0183982684	2375.61363636364	2920.74242424242	3355.31944444444	2909.35753968254	6863.64166666667	38581.6166666667	1068.23333333333	1672.14047619048	1680.125	2837.58333333333
K00365	0	0.6	0	0	0.4	1.4	62.2666666666667	53.6	0	1	0	0
K00366	512.25	532.113636363636	142.363636363636	492.159090909091	734.75	1466.75	6	15.25	160	263.25	361.5	905.5
K00368	2175.71666666667	2410.7	1837.325	2261.70833333333	790.408333333333	329.733333333333	489.041666666667	694.683333333333	2129.88333333333	2415.2	765.058333333333	2230.98333333333
