"feature"	"S1"	"S2"	"S3"	"S4"	"S5"	"S6"	"S7"	"S8"	"S9"	"S10"	"S11"	"S12"	"S13"	"S14"
"K02340"	1894.19181096681	2333.97490981241	1442.45533910534	1902.38295454545	1879.21720779221	1974.00748556999	1431.83621332371	2442.23176406926	2148.10422077922	2808.81756854257	2481.96073232323	2296.61843434343	1076.47949134199	1148.97622655123
"K02341"	1893.69181096681	2336.82907647908	1436.51783910534	1909.02878787879	1880.09220779221	1979.25748556999	1429.89871332371	2442.85676406926	2142.54172077922	2805.21756854257	2484.77323232323	2303.36843434343	1076.47949134199	1147.97622655123
"K02342"	2691.33759018759	4302.90595238095	2055.40386002886	3076.74859307359	2551.69105339105	2863.96764069264	2234.47824675325	4893.81255411255	3992.29292929293	5216.82113997114	3637.46464646465	3308.06857864358	1462.81980519481	2215.11085858586
"K02343"	1954.14743867244	2767.05066738817	1428.23564213564	1856.9900974026	1877.99751082251	1995.17112193362	1378.00937349687	3618.08457792208	2829.24202741703	3273.76994949495	2487.42718253968	2321.98964646465	1073.79550865801	1322.25761183261
"K02344"	0	3.85714285714286	0	0	1.75	2.39285714285714	0	2.53571428571429	1.03571428571429	2.89285714285714	0	1.64285714285714	0	0.5
"K02345"	0	4.42857142857143	0	0	1.75	2.39285714285714	0	3.39285714285714	1.46428571428571	4.32142857142857	0	1.64285714285714	0	0.785714285714286
"K02346"	3524.56958874459	3036.1935966811	2716.75117243867	3356.38017676768	3937.68665223665	3580.93962842713	2463.33942400192	2776.80449134199	2814.96040764791	3871.03423520924	4564.48573232323	4500.41565656566	2003.32949134199	1598.60122655123
"K02347"	1998.19134199134	646.847727272727	1642.57702020202	1399.1022005772	2149.7753968254	1479.75714285714	1192.35610870611	270.485786435786	706.124711399711	1066.41201298701	2436.79090909091	2599.71944444444	1034.39502164502	359.55119047619
"K02348"	438.222222222222	1163.01240981241	257.541071428571	398.842640692641	196.605158730159	248.76130952381	343.70854978355	2075.45357142857	1368.89269480519	1493.52272727273	508.658838383838	343.558333333333	122.783712121212	619.988888888889
"K02351"	507.065079365079	874.719949494949	547.367297979798	960.664069264069	357.583333333333	523.293253968254	757.607876382876	271.496031746032	604.553373015873	984.465584415584	667.331060606061	456.297222222222	329.97398989899	454.129761904762
"K02352"	13.3	14.3	6.83333333333333	18.3	3.65952380952381	3.55952380952381	6.96666666666667	34.4833333333333	21	11.4	17.9	6.2	8	68.6666666666667
"K02355"	3548.78149350649	4063.43284632035	2715.74641053391	3418.19327200577	3475.57712842713	3538.73744588745	2589.22034030784	4584.4647005772	4042.4948953824	5021.46518759019	4526.23169191919	4154.75772005772	1961.10568181818	2029.12781385281
"K02356"	2615.98347763348	2494.52748917749	1976.60117243867	2386.02045454545	2818.41720779221	2655.98367604618	1766.56537999038	2475.30557359307	2312.94172077922	3098.71042568543	3406.02323232323	3317.71129148629	1498.18782467532	1249.01908369408
"K02357"	1897.19181096681	2337.82907647908	1452.01783910534	1918.27878787879	1887.07554112554	1986.25748556999	1439.39871332371	2442.85676406926	2154.04172077922	2816.31756854257	2485.52323232323	2308.36843434343	1078.47949134199	1147.97622655123
"K02358"	3088.71727994228	3490.06396103896	2372.24893578644	2933.67521645022	3272.04076479076	3246.59770923521	2090.99647667148	3416.06632395382	3091.55373376623	3989.6509018759	4080.5904040404	3949.31663059163	1678.65800865801	1790.41078643579
"K02361"	219.736111111111	524.722023809524	88.85	172.097095959596	110.606746031746	122.71130952381	115.125174362674	1229.32496392496	796.306782106782	685.930952380952	246.093055555556	132.864682539683	55.2291666666667	246.588095238095
"K02362"	20.1444444444444	42.4154761904762	5.56666666666667	10.3944444444444	10.1654761904762	13.1702380952381	11.3888888888889	73.1968253968254	39.7384920634921	18.6392857142857	14.8583333333333	10.4535714285714	5.0625	103.679761904762
"K02363"	212.569444444444	532.020634920635	101.461111111111	168.398484848485	81.0436507936508	88.0920634920635	170.704341029341	1211.60551948052	785.15955988456	638.555952380952	234.030555555556	110.628571428571	57.3759920634921	248.742857142857
"K02364"	16.8333333333333	34.6845238095238	26.4333333333333	72.3638888888889	32.4075396825397	49.968253968254	30.6	2.35714285714286	8.13333333333333	66.4809523809524	29.3305555555556	32.5861111111111	27.5	17.5428571428571
"K02371"	164.109523809524	235.936111111111	151.507575757576	271.063167388167	210.251587301587	292.86626984127	172.045935545936	126.417225829726	171.298051948052	344.311507936508	303.365404040404	292.347222222222	150.415674603175	96.440873015873
"K02372"	2389.20133477633	2146.02705627706	1789.66064213564	1978.80573593074	2757.70465367965	2574.45346320346	1399.44496151996	2357.14006132756	2153.9439033189	2533.59852092352	3063.24166666667	3214.02853535354	1319.43658008658	1166.24808802309
"K02377"	1082.97247474747	874.775072150072	883.658080808081	998.086363636364	1306.99855699856	1223.44062049062	629.022222222222	375.826857864358	646.828643578644	1140.23701298701	1359.05732323232	1460.00772005772	691.04696969697	429.558766233766
"K02379"	1828.00847763348	2754.60685425685	1432.15395021645	1730.13751803752	1630.19141414141	1571.64796176046	1331.05711880712	3111.40418470418	2619.13656204906	3073.9009018759	2249.19823232323	1979.31645021645	1094.62512626263	1253.96987734488
"K02380"	945.422222222222	727.845634920635	548.288888888889	484.080555555556	902.103174603175	617.950396825397	371.694444444444	1803.44007936508	1212.07063492064	926.425396825397	1105.31666666667	1050.01666666667	490.854166666667	390.680952380952
"K02381"	31.8055555555556	81.5833333333333	41	67.5833333333333	25.6388888888889	5.66666666666667	29.4166666666667	25.0833333333333	45.5	74.4047619047619	39.2070707070707	39.9285714285714	14.0833333333333	29.0833333333333
"K02385"	906.121897546898	223.755303030303	676.532575757576	651.546645021645	987.181746031746	720.775396825397	592.213973063973	111.605140692641	325.118001443001	334.462012987013	1072.64090909091	1089.78888888889	538.977164502165	179.37619047619
"K02386"	1726.45966810967	2371.57135642136	1099.26497113997	1277.66507936508	1599.16219336219	1617.38441558442	864.359415584416	4011.30165945166	2841.93394660895	2735.4246031746	2082.77297979798	1913.07297979798	853.810606060606	1318.53816738817
"K02387"	1998.63513708514	2645.86515151515	1302.31778499278	1489.34386724387	1757.11060606061	1833.30624098124	1161.05282587783	4158.71394300144	3109.83369408369	3033.23066378066	2356.40555555556	2128.25234487734	1084.90443722944	1434.6465007215
"K02388"	2023.09624819625	2605.15681818182	1360.57056277056	1573.76331168831	1822.40227272727	1924.44512987013	1197.82782587783	4134.47227633478	3086.70869408369	3090.81121933622	2418.51111111111	2164.43845598846	1155.51277056277	1517.20205627706
"K02389"	2022.60458152958	2600.86792929293	1350.63722943723	1565.26331168831	1843.27171717172	1990.09512987013	1186.26671476671	4133.26394300144	3081.33924963925	3078.02788600289	2419.90555555556	2192.14678932179	1132.51554834055	1493.56316738817
"K02390"	2097.50458152958	2796.38181818182	1413.75111832612	1625.74386724387	1823.40624098124	2010.19512987013	1236.64449254449	4219.1937049062	3201.62655122655	3251.53621933622	2461.96666666667	2221.16067821068	1160.0711038961	1547.26872294372
"K02391"	964.101334776335	2286.2408008658	557.106637806638	706.748412698413	724.383225108225	1058.57608225108	457.651082251082	3960.40165945166	2682.38394660895	2543.9996031746	1100.04797979798	946.102344877345	511.752272727273	1165.93816738817
"K02392"	2793.29393939394	2575.09783549784	1893.48726551227	1997.66432178932	2721.05465367965	2512.3113997114	1687.49298941799	4163.99289321789	3229.18701298701	3133.28672438672	3386.46313131313	3180.65234487735	1623.89826839827	1638.33816738817
"K02393"	1865.81601731602	2569.8904040404	1175.66298701299	1338.3003968254	1682.03163780664	1712.00822510823	904.793542568543	4139.78181818182	2971.18037518037	2978.5880952381	2224.15075757576	2058.24123376623	967.385606060606	1456.56197691198
"K02394"	1781.73546176046	2390.96818181818	1136.16576479076	1293.30595238095	1627.82727272727	1673.95028860029	882.12132034632	4032.67070707071	2866.94981962482	2777.87698412698	2169.64797979798	1990.81901154401	936.921717171717	1376.67308802309
"K02395"	1002.78015873016	2741.825	361.607936507937	467.044841269841	443.580158730159	627.873015873016	357.863492063492	5735.14920634921	3534.29603174603	3054.69642857143	1011.30555555556	710.393253968254	360.716666666667	1318.97738095238
"K02396"	2030.30101010101	2611.7461038961	1391.80865800866	1579.04743867244	1846.33997113997	2011.75981240981	1202.77981000481	4087.58656204906	3106.91782106782	3072.3005050505	2440.71944444444	2204.39123376623	1163.19888167388	1398.07269119769
"K02397"	1905.98863636364	2511.48979076479	1245.38113275613	1448.33910533911	1666.45927128427	1727.17673160173	1137.16895141895	4072.85398629149	2963.39231601732	2915.58661616162	2291.3398989899	2017.20057720058	998.768578643579	1319.93455988456
"K02398"	1501.91237373737	2010.8306998557	803.564718614719	811.225216450216	1291.53174603175	1146.78531746032	674.879846079846	3939.04641053391	2600.0926046176	2285.50050505051	1724.48813131313	1622.93214285714	647.572997835498	1041.30476190476
"K02399"	623.487698412698	1815.9253968254	189.126587301587	216.10119047619	331.588888888889	507.776587301587	194.501587301587	3851.78650793651	2341.68849206349	1933.47182539683	533.352777777778	419.546031746032	117.870833333333	909.178571428571
"K02400"	1997.88513708514	2585.92586580087	1325.89278499278	1547.24942279942	1761.14393939394	1843.15346320346	1186.46949254449	4129.58537157287	3062.29797979798	3047.50566378066	2391.45555555556	2122.32615440115	1104.2461038961	1486.66435786436
"K02401"	1397.09347041847	2577.30681818182	896.726118326118	1200.94386724387	954.018939393939	1349.47290764791	942.983381433381	4120.47227633478	2996.66702741703	3046.588997114	1650.06792929293	1240.19401154401	807.996103896104	1437.0215007215
"K02402"	402.648015873016	1127.21468253968	184.14246031746	195.193650793651	89.6793650793651	99.4884920634921	179.128571428571	1998.70873015873	1281.24761904762	1200.52023809524	394.102777777778	287.431746031746	99.3583333333333	484.016666666667
"K02403"	404.398015873016	1136.88134920635	184.725793650794	196.776984126984	90.5793650793651	99.9884920634921	179.420238095238	2008.70873015873	1282.99761904762	1212.1869047619	396.102777777778	292.515079365079	99.3583333333333	493.016666666667
"K02404"	1173.21713564214	1185.39935064935	738.772258297258	714.453787878788	1221.28333333333	1084.14841269841	551.876743626744	2097.46605339105	1491.92038239538	1319.86082251082	1408.71035353535	1526.79047619048	468.989664502164	656.076984126984
"K02405"	2869.55761183261	2542.70669191919	1987.73773448773	2027.1147005772	2728.72936507936	2367.89126984127	1878.40147306397	4161.7099025974	3221.20847763348	3149.11677489177	3404.47563131313	3187.36825396825	1488.17002164502	1474.24523809524
"K02406"	3901.15656565657	4816.4227994228	2488.22178932179	2854.91410533911	3564.85862193362	3564.43044733045	2447.03938191438	8975.19482323232	6288.49202741703	5885.5759018759	4611.80984848485	4107.51028138528	2133.64888167388	2572.75999278499
"K02407"	2057.83261183261	3108.47398989899	1163.55717893218	1272.59108946609	1557.06904761905	1545.47063492063	1082.20055315055	5876.95405844156	3964.57276334776	3623.10010822511	2241.11464646465	1932.25992063492	895.492442279942	1544.1869047619
"K02408"	2012.59347041847	2613.76515151515	1349.22611832612	1569.11053391053	1767.52449494949	1850.76457431457	1190.46949254449	4137.84727633478	3092.25036075036	3109.00566378066	2410.03888888889	2140.74123376623	1107.1211038961	1491.0215007215
"K02409"	1997.86013708514	2585.72348484848	1326.94278499278	1548.4022005772	1762.05227272727	1836.71457431457	1185.21949254449	4130.72227633478	3064.08369408369	3052.338997114	2391.18888888889	2121.96901154401	1103.20443722944	1488.18816738817
"K02410"	1987.23434343434	2564.86277056277	1318.59199134199	1533.22799422799	1768.75941558442	1840.66259018759	1179.58258778259	4080.22545093795	3046.52337662338	3002.61161616162	2385.13055555556	2112.43567821068	1091.94054834055	1369.03102453102
"K02411"	1887.62117604618	2385.38423520924	1186.21724386724	1347.09743867244	1663.16165223665	1668.17673160173	1079.70228475228	4044.90398629149	2931.17009379509	2800.21161616162	2218.65101010101	2044.33391053391	987.969967532468	1224.69844877345
"K02412"	1995.26013708514	2581.89015151515	1323.64278499278	1545.06886724387	1751.01893939394	1828.59790764791	1183.71949254449	4129.38894300144	3054.58369408369	3034.75566378066	2388.45555555556	2115.71901154401	1101.8711038961	1483.5215007215
"K02413"	1360.98658008658	1255.91720779221	853.808369408369	866.045454545455	1322.09722222222	1185.58055555556	818.884607984608	2113.8856962482	1549.52117604618	1466.16479076479	1621.31868686869	1604.07222222222	607.756331168831	698.547619047619
"K02414"	614.508585858586	1578.50649350649	233.038131313131	256.153138528139	403.943253968254	564.986507936508	243.797378547379	3248.26188672439	2028.26836219336	1704.37312409812	609.976515151515	573.697222222222	145.608333333333	741.672619047619
"K02415"	1923.91370851371	2505.66554834055	1265.31421356421	1459.79902597403	1830.511002886	1858.23163780664	1140.0721981722	4098.93775252525	2989.06980519481	2914.30288600289	2310.325	2157.86980519481	1012.06376262626	1433.22626262626
"K02416"	1997.10934343434	2564.34888167388	1327.43921356421	1535.33910533911	1744.59274891775	1826.28759018759	1185.02703222703	4081.23933982684	3069.17615440115	3012.94494949495	2394.48333333333	2117.05512265512	1092.54471500722	1367.1838023088
"K02417"	2789.43084415584	2727.65757575758	1928.86197691198	2091.8522005772	2782.69686147186	2667.65043290043	1538.22295574796	4175.86318542569	3305.07705627706	3265.57788600289	3415.81843434343	3253.94855699856	1618.44585137085	1629.25407647908
"K02418"	1415.38658008658	1495.06720779221	936.394480519481	1035.90656565657	1295.09166666667	1032.82222222222	844.323496873497	2195.77458513709	1697.29895382395	1737.89812409812	1651.47146464646	1601.81388888889	736.381331168831	781.444841269841
"K02419"	1982.21847041847	2581.64015151515	1305.39278499278	1535.56886724387	1703.01060606061	1768.71457431457	1179.21949254449	4126.38894300144	3053.33369408369	3018.50566378066	2372.95555555556	2089.46901154401	1096.32943722944	1469.7715007215
"K02420"	2044.28235930736	2602.44848484848	1367.57334054834	1593.65497835498	1796.33282828283	1884.87846320346	1209.81115921116	4142.98616522367	3113.31424963925	3117.01955266955	2472.94444444444	2176.28567821068	1125.87665945166	1503.26594516595
"K02421"	2032.07958152958	2587.44015151515	1349.77056277056	1567.61886724387	1773.41616161616	1844.51457431457	1203.96949254449	4106.15005411255	3102.17813852814	3092.85566378066	2445.11792929293	2151.00512265512	1106.7461038961	1429.2215007215
"K02422"	1797.54671717172	2267.8056998557	1087.37860750361	1214.96158008658	1473.20119047619	1469.72420634921	1041.82822270322	4021.4352994228	2837.34458874459	2638.40963203463	2081.15252525253	1860.15634920635	874.051154401154	1155.32976190476
"K02423"	618.202272727273	1883.26428571429	229.061940836941	238.486075036075	140.106746031746	156.665873015873	237.751815776816	3838.90321067821	2389.77038239538	2077.73134920635	536.533838383838	333.223412698413	123.510497835498	836.741666666667
"K02424"	332.840115440115	1027.42453102453	140.324278499279	251.461363636364	75.0892857142857	151.545238095238	160.61133958634	1551.16664862915	1028.99920634921	950.815800865801	286.031060606061	109.231349206349	73.8813311688312	573.249603174603
"K02425"	0	4.14285714285714	0	0	0	0.392857142857143	0	2.60714285714286	1.25	3.39285714285714	0	1.14285714285714	0	0.642857142857143
"K02426"	1142.60404040404	799.68924963925	933.38446969697	1304.70277777778	1514.55728715729	1420.39716810967	795.574747474747	292.761147186147	617.529671717172	1089.73571428571	1601.34621212121	1640.64105339105	697.57196969697	539.351623376623
"K02427"	1047.79213564214	1768.420995671	873.253318903319	822.78253968254	935.652922077922	1035.98823953824	523.51443001443	2198.65519480519	1689.05367965368	1891.61666666667	1258.34065656566	1263.23232323232	527.526136363636	850.129797979798
"K02428"	2465.11125541126	2841.5509018759	2063.16645021645	2516.08434343434	2335.08863636364	2383.73943001443	2005.56815776816	2631.59902597403	2546.9823953824	3695.43979076479	3122.83156565657	2915.67121212121	1348.66401515152	1359.12146464646
"K02429"	575.719444444444	1787.09920634921	342.063888888889	850.875	489.006746031746	711.687301587302	461.316666666667	2239.26785714286	1534.13531746032	2354.95714285714	778.872222222222	758.213888888889	310.520833333333	675.602380952381
"K02430"	0	2.85714285714286	0	0	0	0.142857142857143	0	1.57142857142857	0.285714285714286	0.714285714285714	0	0	0	0
"K02431"	223.188636363636	460.243181818182	214.293939393939	276.263888888889	166.362193362193	292.535209235209	172.157828282828	160.703246753247	231.143867243867	424.030555555556	224.400757575758	174.539646464646	185.682828282828	227.270707070707
"K02433"	4641.97914862915	5274.87734487734	3964.59826839827	4203.97045454545	4534.6145021645	4704.25755772006	3315.13053150553	4789.58576839827	4662.27709235209	5989.46042568543	5880.1505050505	5496.51435786436	2874.9748015873	2509.98795093795
"K02434"	2148.3306998557	2346.43621933622	1751.26783910534	1915.19545454545	2034.54220779221	1979.27296176046	1487.39871332371	2435.89128787879	2217.36672077922	2863.50804473304	2699.10656565657	2549.9977994228	1147.22949134199	1157.50003607504
"K02435"	1895.4556998557	2334.93621933622	1457.51783910534	1911.44545454545	1906.91720779221	2012.64796176046	1472.27371332371	2439.01628787879	2152.11672077922	2794.50804473304	2482.85656565657	2313.7477994228	1071.72949134199	1159.00003607504
"K02437"	2179.21244588745	2374.48665223665	1758.12617243867	1933.41331168831	2093.82355699856	2023.92256493506	1471.60484607985	2566.25548340548	2329.05441919192	2899.97352092352	2720.86641414141	2605.65891053391	1146.26996753247	1271.77860750361
"K02438"	166.725	293.803968253968	136.558333333333	273.505555555556	141.091666666667	169.85119047619	126.927777777778	96.9738095238095	181.947222222222	402.10119047619	247.772222222222	168.587301587302	107.008333333333	122.10119047619
"K02439"	14.4916666666667	25.9428571428571	0.733333333333333	1.325	8.00714285714286	10.8035714285714	1.41666666666667	65.9880952380952	29.7583333333333	8.02619047619048	9.81666666666667	11.6214285714286	3	100.205952380952
